tax_id,address,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,file,sub_address,search_by_address,geometry,lat,lng
801064,505 Straight Creek DR  Unit #104,Dillon,80435,3,2,998,1978,Condominium,5/4/17,265000,2017,505 Straight Creek DR,505+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6387897, 'lng': -106.0448906}",39.638789700000004,-106.0448906
800907,425A Straight Creek DR,Dillon,80435,3,2,1292,1977,Sfr,12/18/17,390000,2017,425A Straight Creek DR,425A+Straight+Creek+DR+Dillon+CO,"{'lat': 39.63818699999999, 'lng': -106.046179}",39.63818699999999,-106.04617900000001
900095,240 E La Bonte ST  Unit #54,Dillon,80435,1,1,562,1970,Condominium,12/15/17,270000,2017,240 E La Bonte ST,240+E+La+Bonte+ST+Dillon+CO,"{'lat': 39.629281, 'lng': -106.0430049}",39.629281,-106.04300490000001
900062,240 E La Bonte ST  Unit #46,Dillon,80435,2,2,784,1970,Condominium,10/16/17,365000,2017,240 E La Bonte ST,240+E+La+Bonte+ST+Dillon+CO,"{'lat': 39.629281, 'lng': -106.0430049}",39.629281,-106.04300490000001
801263,833 Straight Creek DR  Unit #206,Dillon,80435,1,1,584,1974,Condominium,12/19/17,177000,2017,833 Straight Creek DR,833+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64098480000001, 'lng': -106.0395169}",39.64098480000001,-106.0395169
801196,515 Straight Creek DR  Unit #107,Dillon,80435,2,2,739,1979,Condominium,5/15/17,230000,2017,515 Straight Creek DR,515+Straight+Creek+DR+Dillon+CO,"{'lat': 39.63887039999999, 'lng': -106.04472}",39.63887039999999,-106.04472
900126,140 E La Bonte ST  Unit #302,Dillon,80435,2,2,1020,1972,Condominium,9/1/17,429000,2017,140 E La Bonte ST,140+E+La+Bonte+ST+Dillon+CO,"{'lat': 39.62683, 'lng': -106.0448}",39.62683,-106.0448
900060,313 Tenderfoot ST,Dillon,80435,4,3,3971,1977,Sfr,4/20/17,640000,2017,313 Tenderfoot ST,313+Tenderfoot+ST+Dillon+CO,"{'lat': 39.6315417, 'lng': -106.039381}",39.6315417,-106.039381
801311,333 Big Elk RD,Dillon,80435,3,2,1492,1976,Sfr,12/19/17,555000,2017,333 Big Elk RD,333+Big+Elk+RD+Dillon+CO,"{'lat': 39.6376125, 'lng': -106.0423025}",39.6376125,-106.04230249999999
801226,535 Straight Creek DR  Unit #304,Dillon,80435,3,2,998,1980,Condominium,11/30/17,325000,2017,535 Straight Creek DR,535+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6390319, 'lng': -106.044379}",39.6390319,-106.044379
900014,220 E La Bonte ST  Unit #11,Dillon,80435,1,2,790,1971,Condominium,8/28/17,345000,2017,220 E La Bonte ST,220+E+La+Bonte+ST+Dillon+CO,"{'lat': 39.6281121, 'lng': -106.0429767}",39.6281121,-106.0429767
801323,1003 Straight Creek DR  Unit #305,Dillon,80435,1,1,584,1977,Condominium,4/10/17,164000,2017,1003 Straight Creek DR,1003+Straight+Creek+DR+Dillon+CO,"{'lat': 39.642746, 'lng': -106.0353308}",39.642746,-106.0353308
801218,535 Straight Creek DR  Unit #102,Dillon,80435,2,2,739,1980,Condominium,8/11/17,250000,2017,535 Straight Creek DR,535+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6390319, 'lng': -106.044379}",39.6390319,-106.044379
800941,1043 Straight Creek DR  Unit #303,Dillon,80435,2,2,762,1977,Condominium,11/10/17,255000,2017,1043 Straight Creek DR,1043+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6428722, 'lng': -106.0354398}",39.6428722,-106.0354398
801307,903 Straight Creek DR  Unit #203,Dillon,80435,1,1,584,1975,Condominium,1/30/17,146500,2017,903 Straight Creek DR,903+Straight+Creek+DR+Dillon+CO,"{'lat': 39.641452, 'lng': -106.0383585}",39.641452,-106.0383585
801170,675 Straight Creek DR  Unit #306,Dillon,80435,1,1,609,1980,Condominium,7/30/17,180000,2017,675 Straight Creek DR,675+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6402524, 'lng': -106.0419458}",39.640252399999994,-106.0419458
801220,535 Straight Creek DR  Unit #302,Dillon,80435,2,2,739,1980,Condominium,6/29/17,245500,2017,535 Straight Creek DR,535+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6390319, 'lng': -106.044379}",39.6390319,-106.044379
801261,893 Straight Creek DR  Unit #202,Dillon,80435,1,1,584,1975,Condominium,8/8/17,161000,2017,893 Straight Creek DR,893+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64145329999999, 'lng': -106.0384501}",39.64145329999999,-106.03845009999999
801191,515 Straight Creek DR  Unit #205,Dillon,80435,1,1,570,1979,Condominium,3/15/17,159000,2017,515 Straight Creek DR,515+Straight+Creek+DR+Dillon+CO,"{'lat': 39.63887039999999, 'lng': -106.04472}",39.63887039999999,-106.04472
801157,675 Straight Creek DR  Unit #202,Dillon,80435,1,1,570,1980,Condominium,4/14/17,169000,2017,675 Straight Creek DR,675+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6402524, 'lng': -106.0419458}",39.640252399999994,-106.0419458
801120,655 Straight Creek DR  Unit #205,Dillon,80435,2,2,739,1979,Condominium,6/21/17,243000,2017,655 Straight Creek DR,655+Straight+Creek+DR+Dillon+CO,"{'lat': 39.640197, 'lng': -106.0423793}",39.640197,-106.04237930000001
801310,150 Evergreen RD  Unit #204,Dillon,80435,1,1,501,1969,Condominium,1/25/17,158000,2017,150 Evergreen RD,150+Evergreen+RD+Dillon+CO,"{'lat': 39.63366200000001, 'lng': -106.044335}",39.63366200000001,-106.044335
801168,675 Straight Creek DR  Unit #106,Dillon,80435,1,1,570,1980,Condominium,7/7/17,170000,2017,675 Straight Creek DR,675+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6402524, 'lng': -106.0419458}",39.640252399999994,-106.0419458
801222,535 Straight Creek DR  Unit #203,Dillon,80435,3,2,998,1980,Condominium,11/6/17,300000,2017,535 Straight Creek DR,535+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6390319, 'lng': -106.044379}",39.6390319,-106.044379
801048,475 Straight Creek DR  Unit #106,Dillon,80435,2,2,739,1979,Condominium,8/30/17,162000,2017,475 Straight Creek DR,475+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6385608, 'lng': -106.0454001}",39.63856079999999,-106.0454001
900134,370 E La Bonte ST  Unit #101,Dillon,80435,2,1,816,1973,Condominium,8/17/17,290000,2017,370 E La Bonte ST,370+E+La+Bonte+ST+Dillon+CO,"{'lat': 39.6307567, 'lng': -106.0425724}",39.630756700000006,-106.04257240000001
801186,515 Straight Creek DR  Unit #303,Dillon,80435,2,2,739,1979,Condominium,3/8/17,228000,2017,515 Straight Creek DR,515+Straight+Creek+DR+Dillon+CO,"{'lat': 39.63887039999999, 'lng': -106.04472}",39.63887039999999,-106.04472
801362,651 Alpine RD,Dillon,80435,3,2,1760,1995,Sfr,4/28/17,425100,2017,651 Alpine RD,651+Alpine+RD+Dillon+CO,"{'lat': 39.6398611, 'lng': -106.0375443}",39.639861100000005,-106.0375443
801368,732 Alpine RD,Dillon,80435,3,2,1750,1994,Sfr,6/30/17,505000,2017,732 Alpine RD,732+Alpine+RD+Dillon+CO,"{'lat': 39.6405166, 'lng': -106.0365939}",39.640516600000005,-106.0365939
900151,410 Tenderfoot ST  Unit #49,Dillon,80435,3,2,996,1967,Condominium,7/10/17,322500,2017,410 Tenderfoot ST,410+Tenderfoot+ST+Dillon+CO,"{'lat': 39.6306611, 'lng': -106.0393748}",39.630661100000005,-106.03937479999999
801367,726 Alpine RD,Dillon,80435,3,2,1750,1994,Sfr,11/10/17,415000,2017,726 Alpine RD,726+Alpine+RD+Dillon+CO,"{'lat': 39.6403645, 'lng': -106.0367637}",39.640364500000004,-106.03676370000001
801279,185A Straight Creek DR,Dillon,80435,2,3,1828,1981,Sfr,11/1/17,459000,2017,185A Straight Creek DR,185A+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6405887, 'lng': -106.0409682}",39.6405887,-106.04096820000001
800885,1003 Straight Creek DR  Unit #106,Dillon,80435,1,1,584,1977,Condominium,6/23/17,184000,2017,1003 Straight Creek DR,1003+Straight+Creek+DR+Dillon+CO,"{'lat': 39.642746, 'lng': -106.0353308}",39.642746,-106.0353308
800818,953 Straight Creek DR  Unit #306,Dillon,80435,1,1,584,1976,Condominium,6/16/17,164600,2017,953 Straight Creek DR,953+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6414769, 'lng': -106.0375528}",39.641476899999994,-106.0375528
800415,1133 Straight Creek DR  Unit #204,Dillon,80435,1,1,359,1972,Condominium,8/30/17,149900,2017,1133 Straight Creek DR,1133+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643349, 'lng': -106.034926}",39.643349,-106.034926
800687,130 Evergreen RD  Unit #303,Dillon,80435,1,1,554,1969,Condominium,10/11/17,183000,2017,130 Evergreen RD,130+Evergreen+RD+Dillon+CO,"{'lat': 39.633455, 'lng': -106.044845}",39.633455,-106.044845
800444,863 Straight Creek DR  Unit #305,Dillon,80435,1,1,584,1974,Condominium,1/9/17,159000,2017,863 Straight Creek DR,863+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6412039, 'lng': -106.0390537}",39.6412039,-106.0390537
800624,1163 Straight Creek DR  Unit #304,Dillon,80435,1,1,584,1973,Condominium,8/15/17,161000,2017,1163 Straight Creek DR,1163+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643559, 'lng': -106.0337387}",39.643559,-106.03373870000001
800425,627 Deer Path RD,Dillon,80435,5,3,3000,1978,Sfr,9/22/17,605000,2017,627 Deer Path RD,627+Deer+Path+RD+Dillon+CO,"{'lat': 39.6346116, 'lng': -106.0460393}",39.63461160000001,-106.04603929999999
800888,1003 Straight Creek DR  Unit #203,Dillon,80435,2,2,762,1977,Condominium,1/17/17,218000,2017,1003 Straight Creek DR,1003+Straight+Creek+DR+Dillon+CO,"{'lat': 39.642746, 'lng': -106.0353308}",39.642746,-106.0353308
800755,1143 Straight Creek DR  Unit #103,Dillon,80435,2,2,762,1972,Condominium,9/28/17,244000,2017,1143 Straight Creek DR,1143+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64347, 'lng': -106.0343989}",39.64347,-106.0343989
800393,1173 Straight Creek DR  Unit #306,Dillon,80435,3,2,1007,1972,Condominium,5/19/17,290000,2017,1173 Straight Creek DR,1173+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643985, 'lng': -106.033842}",39.643985,-106.03384199999999
800308,833 Straight Creek DR  Unit #101,Dillon,80435,1,1,584,1974,Condominium,7/18/17,165000,2017,833 Straight Creek DR,833+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64098480000001, 'lng': -106.0395169}",39.64098480000001,-106.0395169
800890,1003 Straight Creek DR  Unit #205,Dillon,80435,1,1,584,1977,Condominium,1/31/17,174000,2017,1003 Straight Creek DR,1003+Straight+Creek+DR+Dillon+CO,"{'lat': 39.642746, 'lng': -106.0353308}",39.642746,-106.0353308
800684,1133 Straight Creek DR  Unit #105,Dillon,80435,1,1,359,1972,Condominium,8/29/17,153000,2017,1133 Straight Creek DR,1133+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643349, 'lng': -106.034926}",39.643349,-106.034926
800448,1143 Straight Creek DR  Unit #306,Dillon,80435,1,1,584,1972,Condominium,6/23/17,182000,2017,1143 Straight Creek DR,1143+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64347, 'lng': -106.0343989}",39.64347,-106.0343989
800472,150 Evergreen RD  Unit #105,Dillon,80435,1,1,578,1969,Condominium,6/20/17,179000,2017,150 Evergreen RD,150+Evergreen+RD+Dillon+CO,"{'lat': 39.63366200000001, 'lng': -106.044335}",39.63366200000001,-106.044335
800752,667 Deer Path RD,Dillon,80435,3,2,1288,1993,Sfr,6/3/17,420100,2017,667 Deer Path RD,667+Deer+Path+RD+Dillon+CO,"{'lat': 39.6346007, 'lng': -106.0467829}",39.63460070000001,-106.04678290000001
800678,434 Big Elk RD,Dillon,80435,4,3,2188,1978,Sfr,5/31/17,559900,2017,434 Big Elk RD,434+Big+Elk+RD+Dillon+CO,"{'lat': 39.637657, 'lng': -106.0403453}",39.637657,-106.0403453
800576,109 Forest Canyon RD,Dillon,80435,4,4,3748,1984,Sfr,3/6/17,650000,2017,109 Forest Canyon RD,109+Forest+Canyon+RD+Dillon+CO,"{'lat': 39.635245, 'lng': -106.0410703}",39.635245,-106.0410703
800304,467 Deer Path RD,Dillon,80435,5,3,2236,1979,Sfr,6/23/17,558250,2017,467 Deer Path RD,467+Deer+Path+RD+Dillon+CO,"{'lat': 39.6351386, 'lng': -106.0434219}",39.6351386,-106.0434219
800667,1163 Straight Creek DR  Unit #101,Dillon,80435,2,2,762,1973,Condominium,7/12/17,248000,2017,1163 Straight Creek DR,1163+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643559, 'lng': -106.0337387}",39.643559,-106.03373870000001
800641,110 Evergreen RD  Unit #302,Dillon,80435,1,1,554,1969,Condominium,10/20/17,240000,2017,110 Evergreen RD,110+Evergreen+RD+Dillon+CO,"{'lat': 39.6335864, 'lng': -106.0449578}",39.6335864,-106.04495779999999
800604,70 Evergreen RD  Unit #103,Dillon,80435,1,1,578,1969,Condominium,12/1/17,202500,2017,70 Evergreen RD,70+Evergreen+RD+Dillon+CO,"{'lat': 39.632972, 'lng': -106.045628}",39.632971999999995,-106.04562800000001
800596,85 Beaver CT,Dillon,80435,3,2,2556,1975,Sfr,6/28/17,540000,2017,85 Beaver CT,85+Beaver+CT+Dillon+CO,"{'lat': 39.6344799, 'lng': -106.0486274}",39.6344799,-106.0486274
800379,1323 Straight Creek DR  Unit #305,Dillon,80435,1,1,584,1972,Condominium,8/25/17,182360,2017,1323 Straight Creek DR,1323+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6435995, 'lng': -106.0314259}",39.6435995,-106.0314259
800285,923 Straight Creek DR  Unit #103,Dillon,80435,1,1,584,1976,Condominium,7/24/17,255000,2017,923 Straight Creek DR,923+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6414514, 'lng': -106.0381206}",39.641451399999994,-106.0381206
701064,152 Golf Course DR,Copper Mtn,80443,3,2,1551,1989,Townhouse,8/31/17,595000,2017,152 Golf Course DR,152+Golf+Course+DR+Frisco+CO,"{'lat': 39.500293, 'lng': -106.1426236}",39.500293,-106.14262360000001
700945,45 Beeler PL  Unit #2205,Copper Mtn,80443,1,1,478,1984,Condominium,2/21/17,210000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
800067,803 Straight Creek DR  Unit #306,Dillon,80435,1,1,584,1974,Condominium,8/24/17,178900,2017,803 Straight Creek DR,803+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6408241, 'lng': -106.0398565}",39.6408241,-106.0398565
700801,800 Copper RD  Unit #410,Copper Mtn,80443,1,2,1015,1980,Condominium,10/6/17,374000,2017,800 Copper RD,800+Copper+RD+Frisco+CO,"{'lat': 39.5025064, 'lng': -106.1554042}",39.5025064,-106.1554042
700797,800 Copper RD  Unit #402,Copper Mtn,80443,1,1,822,1980,Condominium,10/4/17,349000,2017,800 Copper RD,800+Copper+RD+Frisco+CO,"{'lat': 39.5025064, 'lng': -106.1554042}",39.5025064,-106.1554042
701004,45 Beeler PL  Unit #2516,Copper Mtn,80443,1,2,736,1984,Condominium,9/22/17,291100,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700989,45 Beeler PL  Unit #2501,Copper Mtn,80443,1,2,777,1984,Condominium,12/8/17,326500,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
800009,390 Straight Creek DR  Unit #312,Dillon,80435,2,3,1105,1972,Condominium,7/18/17,276000,2017,390 Straight Creek DR,390+Straight+Creek+DR+Dillon+CO,"{'lat': 39.637394, 'lng': -106.046911}",39.637394,-106.04691100000001
701153,128 Masters DR,Copper Mtn,80443,6,7,5532,1999,Sfr,2/6/17,2800000,2017,128 Masters DR,128+Masters+DR+Frisco+CO,"{'lat': 39.497793, 'lng': -106.1422234}",39.497793,-106.14222340000002
700996,45 Beeler PL  Unit #2508,Copper Mtn,80443,1,2,728,1984,Condominium,2/7/17,295100,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700969,45 Beeler PL  Unit #2313,Copper Mtn,80443,1,1,483,1984,Condominium,10/31/17,225000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
800160,774 Straight Creek DR,Dillon,80435,4,3,2124,1979,Sfr,3/10/17,570000,2017,774 Straight Creek DR,774+Straight+Creek+DR+Dillon+CO,"{'lat': 39.6403762, 'lng': -106.0402994}",39.640376200000006,-106.0402994
701082,75 Golf Course DR,Copper Mtn,80443,4,3,3084,1988,Townhouse,9/19/17,1000100,2017,75 Golf Course DR,75+Golf+Course+DR+Frisco+CO,"{'lat': 39.5005128, 'lng': -106.1434143}",39.500512799999996,-106.14341429999999
701040,68 Golf Course DR,Copper Mtn,80443,3,2,1516,1987,Townhouse,2/22/17,585000,2017,68 Golf Course DR,68+Golf+Course+DR+Frisco+CO,"{'lat': 39.5019284, 'lng': -106.1436486}",39.5019284,-106.1436486
700922,168 Ten Mile CIR  Unit #291,Copper Mtn,80443,1,1,854,1982,Condominium,1/26/17,395000,2017,168 Ten Mile CIR,168+Ten+Mile+CIR+Frisco+CO,"{'lat': 39.5003855, 'lng': -106.1536398}",39.5003855,-106.15363980000001
700978,45 Beeler PL  Unit #2406,Copper Mtn,80443,1,1,506,1984,Condominium,12/4/17,225000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700957,45 Beeler PL  Unit #2301,Copper Mtn,80443,1,1,514,1984,Condominium,2/24/17,207000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700990,45 Beeler PL  Unit #2502,Copper Mtn,80443,1,2,729,1984,Condominium,12/27/17,308750,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700965,45 Beeler PL  Unit #2309,Copper Mtn,80443,1,1,483,1984,Condominium,2/15/17,210000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
800057,753 Straight Creek DR  Unit #104,Dillon,80435,1,1,584,1972,Condominium,12/4/17,185000,2017,753 Straight Creek DR,753+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64096809999999, 'lng': -106.0401727}",39.64096809999999,-106.0401727
700879,189 Ten Mile CIR  Unit #632,Copper Mtn,80443,2,3,1165,1982,Condominium,12/20/17,465000,2017,189 Ten Mile CIR,189+Ten+Mile+CIR+Frisco+CO,"{'lat': 39.500979, 'lng': -106.154938}",39.500979,-106.15493799999999
800050,738 Deer Path RD,Dillon,80435,5,4,2528,1976,Sfr,9/12/17,167000,2017,738 Deer Path RD,738+Deer+Path+RD+Dillon+CO,"{'lat': 39.6337513, 'lng': -106.0479142}",39.6337513,-106.0479142
700995,45 Beeler PL  Unit #2507,Copper Mtn,80443,1,2,789,1984,Condominium,6/23/17,284500,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
800113,1263 Straight Creek DR  Unit #106,Dillon,80435,3,2,1007,1972,Condominium,6/29/17,312000,2017,1263 Straight Creek DR,1263+Straight+Creek+DR+Dillon+CO,"{'lat': 39.644133, 'lng': -106.033188}",39.644133000000004,-106.033188
800092,132 Alpine RD,Dillon,80435,2,2,1656,1972,Sfr,9/15/17,520000,2017,132 Alpine RD,132+Alpine+RD+Dillon+CO,"{'lat': 39.6365326, 'lng': -106.0456702}",39.6365326,-106.0456702
800046,1133 Straight Creek DR  Unit #110,Dillon,80435,1,1,359,1972,Condominium,6/22/17,147000,2017,1133 Straight Creek DR,1133+Straight+Creek+DR+Dillon+CO,"{'lat': 39.643349, 'lng': -106.034926}",39.643349,-106.034926
700979,45 Beeler PL  Unit #2407,Copper Mtn,80443,1,1,494,1984,Condominium,7/24/17,215000,2017,45 Beeler PL,45+Beeler+PL+Frisco+CO,"{'lat': 39.5019127, 'lng': -106.1589207}",39.501912700000005,-106.1589207
700883,189 Ten Mile CIR  Unit #644,Copper Mtn,80443,2,3,1193,1982,Condominium,4/3/17,499000,2017,189 Ten Mile CIR,189+Ten+Mile+CIR+Frisco+CO,"{'lat': 39.500979, 'lng': -106.154938}",39.500979,-106.15493799999999
701147,80 Masters DR,Copper Mtn,80443,5,6,4910,1997,Sfr,2/6/17,1779375,2017,80 Masters DR,80+Masters+DR+Frisco+CO,"{'lat': 39.4979861, 'lng': -106.1435666}",39.497986100000006,-106.1435666
800114,191 Alpine RD,Dillon,80435,4,3,3435,1979,Sfr,10/2/17,612000,2017,191 Alpine RD,191+Alpine+RD+Dillon+CO,"{'lat': 39.6373942, 'lng': -106.0450691}",39.6373942,-106.04506909999999
700773,800 Copper RD  Unit #108,Copper Mtn,80443,1,1,813,1980,Condominium,4/28/17,299000,2017,800 Copper RD,800+Copper+RD+Frisco+CO,"{'lat': 39.5025064, 'lng': -106.1554042}",39.5025064,-106.1554042
800118,893 Straight Creek DR  Unit #103,Dillon,80435,3,2,1007,1975,Condominium,7/17/17,310000,2017,893 Straight Creek DR,893+Straight+Creek+DR+Dillon+CO,"{'lat': 39.64145329999999, 'lng': -106.0384501}",39.64145329999999,-106.03845009999999
700673,154 Wheeler PL  Unit #118,Copper Mtn,80443,1,2,592,1980,Condominium,7/28/17,273000,2017,154 Wheeler PL,154+Wheeler+PL+Frisco+CO,"{'lat': 39.5001819, 'lng': -106.1475634}",39.500181899999994,-106.14756340000001
700266,85 Wheeler PL  Unit #203,Copper Mtn,80443,2,2,1054,1975,Condominium,12/4/17,425000,2017,85 Wheeler PL,85+Wheeler+PL+Frisco+CO,"{'lat': 39.5007815, 'lng': -106.1471801}",39.5007815,-106.1471801
700228,214 Ten Mile CIR  Unit #E3,Copper Mtn,80443,1,1,271,1973,Condominium,5/5/17,85000,2017,214 Ten Mile CIR,214+Ten+Mile+CIR+Frisco+CO,"{'lat': 39.5001995, 'lng': -106.1548912}",39.5001995,-106.1548912
700127,56 Uneva PL  Unit #B-1,Copper Mtn,80443,1,1,551,1974,Condominium,6/30/17,179000,2017,56 Uneva PL,56+Uneva+PL+Frisco+CO,"{'lat': 39.5006086, 'lng': -106.1512354}",39.5006086,-106.1512354
700741,209 Ten Mile CIR  Unit #504,Copper Mtn,80443,1,1,384,1980,Condominium,3/1/17,196000,2017,209 Ten Mile CIR,209+Ten+Mile+CIR+Copper+Mtn+CO,"{'lat': 39.5005645, 'lng': -106.1553828}",39.5005645,-106.1553828
700664,57 Copper CIR  Unit #402,Copper Mtn,80443,3,3,1744,1979,Condominium,5/18/17,700000,2017,57 Copper CIR,57+Copper+CIR+Frisco+CO,"{'lat': 39.5010512, 'lng': -106.1581723}",39.501051200000006,-106.1581723
700164,214 Ten Mile CIR  Unit #R-308,Copper Mtn,80443,1,2,822,1973,Condominium,10/27/17,393939,2017,214 Ten Mile CIR,214+Ten+Mile+CIR+Frisco+CO,"{'lat': 39.5001995, 'lng': -106.1548912}",39.5001995,-106.1548912
700126,56 Uneva PL  Unit #210,Copper Mtn,80443,2,2,903,1974,Condominium,10/19/17,395000,2017,56 Uneva PL,56+Uneva+PL+Frisco+CO,"{'lat': 39.5006086, 'lng': -106.1512354}",39.5006086,-106.1512354
700467,165 Wheeler PL  Unit #307,Copper Mtn,80443,2,2,1387,1973,Condominium,8/18/17,475000,2017,165 Wheeler PL,165+Wheeler+PL+Frisco+CO,"{'lat': 39.5004172, 'lng': -106.1468014}",39.5004172,-106.1468014
700497,145 Wheeler PL  Unit #210,Copper Mtn,80443,3,2,1204,1973,Condominium,2/9/17,518000,2017,145 Wheeler PL,145+Wheeler+PL+Frisco+CO,"{'lat': 39.5003469, 'lng': -106.1469593}",39.5003469,-106.14695929999999
700460,165 Wheeler PL  Unit #208,Copper Mtn,80443,2,2,896,1973,Condominium,10/16/17,370000,2017,165 Wheeler PL,165+Wheeler+PL+Frisco+CO,"{'lat': 39.5004172, 'lng': -106.1468014}",39.5004172,-106.1468014
700445,165 Wheeler PL  Unit #101,Copper Mtn,80443,2,2,896,1973,Condominium,6/16/17,391000,2017,165 Wheeler PL,165+Wheeler+PL+Frisco+CO,"{'lat': 39.5004172, 'lng': -106.1468014}",39.5004172,-106.1468014
700372,35 Wheeler PL  Unit #207,Copper Mtn,80443,1,1,645,1973,Condominium,4/14/17,217000,2017,35 Wheeler PL,35+Wheeler+PL+Frisco+CO,"{'lat': 39.5013358, 'lng': -106.1467078}",39.50133579999999,-106.1467078
700193,104 Wheeler PL  Unit #309,Copper Mtn,80443,1,2,826,1973,Condominium,3/10/17,365000,2017,104 Wheeler PL,104+Wheeler+PL+Frisco+CO,"{'lat': 39.5000785, 'lng': -106.1468758}",39.5000785,-106.14687579999999
700189,35 Wheeler PL  Unit #313,Copper Mtn,80443,2,2,987,1973,Condominium,1/9/17,399000,2017,35 Wheeler PL,35+Wheeler+PL+Frisco+CO,"{'lat': 39.5013358, 'lng': -106.1467078}",39.50133579999999,-106.1467078
